"","Season","Player","Team","position","game_id","game_date","home_team","away_team","G","A1","A2","PTS","PrPTS","GS","SOG","eGF","eGA","GF.","PPG","PPA1","PPA2","SHG","SHA1","SHA2","FOW","FOL","PIM","Blk","TO","SV","GA"
"1561","2016","Blake Bolden","BOS","D","14689624","2017-03-04","BOS","MET",0,0,0,0,0,0.44,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1562","2016","Bray Ketchum","MET","F","14689624","2017-03-04","BOS","MET",0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"1563","2016","Brianna Decker","BOS","F","14689624","2017-03-04","BOS","MET",1,1,2,4,2,3.01,3,2,0,1,1,0,0,0,0,0,11,13,0,0,0,0,0
"1564","2016","Brittany Ott","BOS","G","14689624","2017-03-04","BOS","MET",0,0,0,0,0,-0.34,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,19,3
"1565","2016","Courtney Burke","MET","D","14689624","2017-03-04","BOS","MET",0,1,0,1,1,0.86,2,1,1,0.5,0,1,0,0,0,0,0,0,0,0,1,0,0
"1566","2016","Emily Field","BOS","F","14689624","2017-03-04","BOS","MET",0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
"1567","2016","Gigi Marvin","BOS","D","14689624","2017-03-04","BOS","MET",0,1,1,2,1,1.44,3,2,0,1,0,0,1,0,0,0,0,0,2,0,2,0,0
"1568","2016","Hilary Knight","BOS","F","14689624","2017-03-04","BOS","MET",2,0,0,2,2,2.44,4,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
"1569","2016","Janine Weber","MET","F","14689624","2017-03-04","BOS","MET",0,1,1,2,1,1.7,1,1,0,1,0,0,1,0,0,0,13,9,2,1,0,0,0
"1570","2016","Jillian Dempsey","BOS","F","14689624","2017-03-04","BOS","MET",0,0,0,0,0,0.24,0,0,0,NA,0,0,0,0,0,0,4,2,0,0,0,0,0
"1571","2016","Kacey Bellamy","BOS","D","14689624","2017-03-04","BOS","MET",0,1,0,1,1,0.24,1,0,0,NA,0,1,0,0,0,0,0,0,6,1,0,0,0
"1572","2016","Kaleigh Fratkin","MET","D","14689624","2017-03-04","BOS","MET",0,0,0,0,0,-0.29,0,0,0,NA,0,0,0,0,0,0,0,1,2,1,0,0,0
"1573","2016","Katie  Fitzgerald","MET","G","14689624","2017-03-04","BOS","MET",0,0,0,0,0,-1.76,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,16,4
"1574","2016","Kiira Dosdall","MET","D","14689624","2017-03-04","BOS","MET",0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,2,0,0,0
"1575","2016","Lauren Wash","MET","F","14689624","2017-03-04","BOS","MET",0,1,0,1,1,0.75,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"1576","2016","Meghan Duggan","BOS","F","14689624","2017-03-04","BOS","MET",1,0,0,1,1,1.21,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1577","2016","Michelle Picard","MET","D","14689624","2017-03-04","BOS","MET",0,0,1,1,0,0.75,1,1,1,0.5,0,0,0,0,0,0,0,0,0,3,0,0,0
"1578","2016","Milica McMillen","MET","D","14689624","2017-03-04","BOS","MET",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
"1579","2016","Miye D'Oench","MET","F","14689624","2017-03-04","BOS","MET",0,0,0,0,0,0.78,6,1,0,1,0,0,0,0,0,0,2,1,0,2,0,0,0
"1580","2016","Rachel Llanes","BOS","F","14689624","2017-03-04","BOS","MET",0,0,0,0,0,-0.24,0,0,0,NA,0,0,0,0,0,0,5,7,0,0,0,0,0
"1581","2016","Rebecca Russo","MET","F","14689624","2017-03-04","BOS","MET",0,0,0,0,0,0.44,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1582","2016","Sojung Shin","MET","G","14689624","2017-03-04","BOS","MET",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1583","2016","Tatiana Rafter","MET","F","14689624","2017-03-04","BOS","MET",1,0,0,1,1,0.51,1,0,0,NA,0,0,0,0,0,0,1,6,0,0,0,0,0
"1584","2016","Alex Carpenter","BOS","F","14689629","2017-03-05","BOS","BUF",1,2,1,4,3,3.38,2,5,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
"1585","2016","Alexandra Bender","BOS","D","14689629","2017-03-05","BOS","BUF",0,0,0,0,0,0.22,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1586","2016","Alyssa Gagliardi","BOS","D","14689629","2017-03-05","BOS","BUF",0,1,0,1,1,0.47,0,3,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0
"1587","2016","Amanda Leveille","BUF","G","14689629","2017-03-05","BOS","BUF",0,0,0,0,0,-2.06,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,21,5
"1588","2016","Amanda Pelkey","BOS","F","14689629","2017-03-05","BOS","BUF",0,0,0,0,0,0.33,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1589","2016","Ashley Vesci","BUF","F","14689629","2017-03-05","BOS","BUF",0,1,0,1,1,0.75,1,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
"1590","2016","Blake Bolden","BOS","D","14689629","2017-03-05","BOS","BUF",0,0,0,0,0,-0.12,2,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0
"1591","2016","Brianna Decker","BOS","F","14689629","2017-03-05","BOS","BUF",2,2,1,5,4,4.16,7,5,0,1,0,0,0,0,0,0,9,12,2,0,0,0,0
"1592","2016","Brianne McLaughlin","BUF","G","14689629","2017-03-05","BOS","BUF",0,0,0,0,0,-0.46,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,11,2
"1593","2016","Corinne Buie","BUF","F","14689629","2017-03-05","BOS","BUF",0,0,0,0,0,0.33,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1594","2016","Devon Skeats","BUF","F","14689629","2017-03-05","BOS","BUF",0,0,0,0,0,0.27,4,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"1595","2016","Emily Janiga","BUF","F","14689629","2017-03-05","BOS","BUF",0,0,0,0,0,0.58,2,0,1,0,0,0,0,0,0,0,13,10,0,1,0,0,0
"1596","2016","Emily Pfalzer","BUF","D","14689629","2017-03-05","BOS","BUF",0,0,0,0,0,0.11,1,1,2,0.333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0
"1597","2016","Gigi Marvin","BOS","D","14689629","2017-03-05","BOS","BUF",0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,1,1,0,0
"1598","2016","Harrison Browne","BUF","F","14689629","2017-03-05","BOS","BUF",0,0,0,0,0,0.33,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1599","2016","Hilary Knight","BOS","F","14689629","2017-03-05","BOS","BUF",1,0,2,3,1,3.27,9,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"1600","2016","Jacquie Greco","BUF","D","14689629","2017-03-05","BOS","BUF",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"1601","2016","Jillian Dempsey","BOS","F","14689629","2017-03-05","BOS","BUF",1,0,1,2,1,1.63,1,1,1,0.5,0,0,0,0,0,0,8,9,0,1,0,0,0
"1602","2016","Jordyn Burns","BUF","D","14689629","2017-03-05","BOS","BUF",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1603","2016","Kacey Bellamy","BOS","D","14689629","2017-03-05","BOS","BUF",2,0,1,3,2,3.3,6,3,1,0.75,0,0,0,0,0,0,0,0,0,1,0,0,0
"1604","2016","Kourtney Kunichika","BUF","F","14689629","2017-03-05","BOS","BUF",1,0,0,1,1,0.87,1,1,3,0.25,0,0,0,0,0,0,12,14,0,1,0,0,0
"1605","2016","Lauren Slebodnick","BOS","G","14689629","2017-03-05","BOS","BUF",0,0,0,0,0,2.36,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,24,1
"1606","2016","Marissa Gedman","BOS","D","14689629","2017-03-05","BOS","BUF",0,0,0,0,0,0.22,2,2,1,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
"1607","2016","Megan Bozek","BUF","D","14689629","2017-03-05","BOS","BUF",0,0,0,0,0,0.55,5,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1608","2016","Meghan Duggan","BOS","F","14689629","2017-03-05","BOS","BUF",0,1,0,1,1,0.98,2,1,1,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0
"1609","2016","Paige Harrington","BUF","D","14689629","2017-03-05","BOS","BUF",0,0,0,0,0,0,0,1,2,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
"1610","2016","Rachel Llanes","BOS","F","14689629","2017-03-05","BOS","BUF",0,0,0,0,0,0.34,2,0,0,NA,0,0,0,0,0,0,6,5,0,0,0,0,0
"1611","2016","Sarah Casorso","BUF","D","14689629","2017-03-05","BOS","BUF",0,0,0,0,0,0.33,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1612","2016","Shiann Darkangelo","BUF","F","14689629","2017-03-05","BOS","BUF",0,0,0,0,0,0.1,2,1,3,0.25,0,0,0,0,0,0,1,2,0,0,0,0,0
"1613","2016","Alex Carpenter","BOS","F","14689652","2017-03-12","MET","BOS",0,0,1,1,0,1.2,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"1614","2016","Alexa Gruschow","MET","F","14689652","2017-03-12","MET","BOS",0,0,1,1,0,0.39,1,1,1,0.5,0,0,0,0,0,0,11,14,0,4,0,0,0
"1615","2016","Alexandra Bender","BOS","D","14689652","2017-03-12","MET","BOS",0,0,0,0,0,0.11,1,1,1,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0
"1616","2016","Alyssa Gagliardi","BOS","D","14689652","2017-03-12","MET","BOS",0,0,0,0,0,0.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0
"1617","2016","Amanda Kessel","MET","F","14689652","2017-03-12","MET","BOS",0,1,0,1,1,0.64,0,1,1,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0
"1618","2016","Amanda Pelkey","BOS","F","14689652","2017-03-12","MET","BOS",0,0,1,1,0,0.69,2,1,1,0.5,0,0,0,0,0,0,0,0,2,0,0,0,0
"1619","2016","Ashley Johnston","MET","D","14689652","2017-03-12","MET","BOS",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
"1620","2016","Blake Bolden","BOS","D","14689652","2017-03-12","MET","BOS",0,0,0,0,0,0.44,4,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
"1621","2016","Brianna Decker","BOS","F","14689652","2017-03-12","MET","BOS",1,0,0,1,1,2.72,8,0,1,0,1,0,0,0,0,0,16,9,0,2,1,0,0
"1622","2016","Brittany Ott","BOS","G","14689652","2017-03-12","MET","BOS",0,0,0,0,0,-0.62,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,2,17,3
"1623","2016","Courtney Burke","MET","D","14689652","2017-03-12","MET","BOS",0,0,1,1,0,0.75,1,0,0,NA,0,0,1,0,0,0,0,0,0,2,0,0,0
"1624","2016","Gigi Marvin","BOS","D","14689652","2017-03-12","MET","BOS",0,0,0,0,0,0.11,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1625","2016","Hilary Knight","BOS","F","14689652","2017-03-12","MET","BOS",0,1,0,1,1,1.41,7,0,0,NA,0,1,0,0,0,0,0,0,0,4,0,0,0
"1626","2016","Janine Weber","MET","F","14689652","2017-03-12","MET","BOS",1,0,0,1,1,0.87,1,1,0,1,0,0,0,0,0,0,7,9,0,1,0,0,0
"1627","2016","Jillian Dempsey","BOS","F","14689652","2017-03-12","MET","BOS",0,1,0,1,1,1.21,3,1,1,0.5,0,0,0,0,0,0,12,10,0,1,0,0,0
"1628","2016","Kacey Bellamy","BOS","D","14689652","2017-03-12","MET","BOS",0,0,0,0,0,0.55,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1629","2016","Kaleigh Fratkin","MET","D","14689652","2017-03-12","MET","BOS",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,3,0,0,0
"1630","2016","Kathryn Tomaselli","BOS","F","14689652","2017-03-12","MET","BOS",0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"1631","2016","Katie  Fitzgerald","MET","G","14689652","2017-03-12","MET","BOS",0,0,0,0,0,4.16,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,44,2
"1632","2016","Kiira Dosdall","MET","D","14689652","2017-03-12","MET","BOS",0,0,0,0,0,-0.17,0,1,0,1,0,0,0,0,0,0,0,0,2,1,2,0,0
"1633","2016","Madison Packer","MET","F","14689652","2017-03-12","MET","BOS",1,0,0,1,1,0.7,1,1,1,0.5,1,0,0,0,0,0,1,3,2,0,1,0,0
"1634","2016","Mary Parker","BOS","F","14689652","2017-03-12","MET","BOS",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,2,0,0
"1635","2016","Meghan Duggan","BOS","F","14689652","2017-03-12","MET","BOS",1,0,0,1,1,1.26,5,1,1,0.5,0,0,0,0,0,0,0,1,2,1,1,0,0
"1636","2016","Michaela Levine","BOS","F","14689652","2017-03-12","MET","BOS",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1637","2016","Michelle Picard","MET","D","14689652","2017-03-12","MET","BOS",0,0,0,0,0,0.22,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1638","2016","Milica McMillen","MET","D","14689652","2017-03-12","MET","BOS",1,0,0,1,1,1.49,6,1,1,0.5,0,0,0,0,0,0,0,0,2,2,0,0,0
"1639","2016","Miye D'Oench","MET","F","14689652","2017-03-12","MET","BOS",0,0,0,0,0,0.17,2,1,0,1,0,0,0,0,0,0,2,1,2,1,0,0,0
"1640","2016","Rachel Llanes","BOS","F","14689652","2017-03-12","MET","BOS",0,0,0,0,0,0.22,2,0,0,NA,0,0,0,0,0,0,4,4,0,2,0,0,0
"1641","2016","Rebecca Russo","MET","F","14689652","2017-03-12","MET","BOS",0,1,0,1,1,0.86,2,1,1,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0
"1642","2016","Tatiana Rafter","MET","F","14689652","2017-03-12","MET","BOS",0,0,0,0,0,0.08,4,0,0,NA,0,0,0,0,0,0,3,6,0,0,0,0,0
"1643","2016","Alexa Gruschow","MET","F","14690502","2016-11-13","BUF","MET",0,0,1,1,0,0.16,0,1,1,0.5,0,0,0,0,0,0,11,15,0,0,0,0,0
"1644","2016","Amanda Leveille","BUF","G","14690502","2016-11-13","BUF","MET",0,0,0,0,0,0.0800000000000001,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,22,3
"1645","2016","Anne Schleper","BUF","D","14690502","2016-11-13","BUF","MET",0,0,0,0,0,0.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,1,2,0,0
"1646","2016","Ashley Johnston","MET","D","14690502","2016-11-13","BUF","MET",0,0,0,0,0,-0.06,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
"1647","2016","Bray Ketchum","MET","F","14690502","2016-11-13","BUF","MET",0,0,0,0,0,0.44,4,0,0,NA,0,0,0,0,0,0,1,1,0,0,1,0,0
"1648","2016","Corinne Buie","BUF","F","14690502","2016-11-13","BUF","MET",2,0,0,2,2,2.8,4,0,1,0,2,0,0,0,0,0,4,1,0,2,0,0,0
"1649","2016","Devon Skeats","BUF","F","14690502","2016-11-13","BUF","MET",0,0,0,0,0,0.05,2,0,0,NA,0,0,0,0,0,0,0,0,2,1,1,0,0
"1650","2016","Emily Janiga","BUF","F","14690502","2016-11-13","BUF","MET",0,0,0,0,0,0.94,2,0,1,0,0,0,0,0,0,0,12,6,0,2,0,0,0
"1651","2016","Emily Pfalzer","BUF","D","14690502","2016-11-13","BUF","MET",0,0,1,1,0,0.86,2,1,1,0.5,0,0,0,0,0,0,0,0,0,1,1,0,0
"1652","2016","Harrison Browne","BUF","F","14690502","2016-11-13","BUF","MET",0,0,0,0,0,0.54,6,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1653","2016","Janine Weber","MET","F","14690502","2016-11-13","BUF","MET",1,1,0,2,2,1.38,2,1,0,1,0,1,0,1,0,0,8,12,0,1,0,0,0
"1654","2016","Kaleigh Fratkin","MET","D","14690502","2016-11-13","BUF","MET",0,0,1,1,0,0.64,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
"1655","2016","Katie  Fitzgerald","MET","G","14690502","2016-11-13","BUF","MET",0,0,0,0,0,0.9,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,35,4
"1656","2016","Kayla Parsons","BUF","D","14690502","2016-11-13","BUF","MET",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
"1657","2016","Kelley Steadman","BUF","F","14690502","2016-11-13","BUF","MET",0,2,1,3,2,2.65,6,1,0,1,0,1,1,0,0,0,2,0,2,1,0,0,0
"1658","2016","Kiira Dosdall","MET","D","14690502","2016-11-13","BUF","MET",0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"1659","2016","Kourtney Kunichika","BUF","F","14690502","2016-11-13","BUF","MET",0,1,1,2,1,1.64,0,0,1,0,0,1,1,0,0,0,13,10,0,1,2,0,0
"1660","2016","Kristina Lavoie","BUF","D","14690502","2016-11-13","BUF","MET",0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"1661","2016","Lisa Chesson","BUF","D","14690502","2016-11-13","BUF","MET",0,0,0,0,0,0.44,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1662","2016","Madison Packer","MET","F","14690502","2016-11-13","BUF","MET",1,0,0,1,1,1.32,6,1,1,0.5,0,0,0,0,0,0,0,0,4,0,0,0,0
"1663","2016","Megan Bozek","BUF","D","14690502","2016-11-13","BUF","MET",1,1,0,2,2,2.29,7,1,2,0.333333333333333,1,1,0,0,0,0,0,1,0,2,0,0,0
"1664","2016","Michelle Picard","MET","D","14690502","2016-11-13","BUF","MET",0,0,1,1,0,0.86,2,1,1,0.5,0,0,0,0,0,1,0,0,0,2,0,0,0
"1665","2016","Milica McMillen","MET","D","14690502","2016-11-13","BUF","MET",1,0,0,1,1,0.94,1,1,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0
"1666","2016","Miye D'Oench","MET","F","14690502","2016-11-13","BUF","MET",0,1,0,1,1,0.75,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"1667","2016","Morgan Fritz-Ward","MET","F","14690502","2016-11-13","BUF","MET",0,0,0,0,0,-0.13,1,0,0,NA,0,0,0,0,0,0,0,2,0,0,0,0,0
"1668","2016","Rebecca Morse","MET","D","14690502","2016-11-13","BUF","MET",0,0,0,0,0,-0.06,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
"1669","2016","Rebecca Russo","MET","F","14690502","2016-11-13","BUF","MET",0,1,0,1,1,0.97,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
"1670","2016","Shiann Darkangelo","BUF","F","14690502","2016-11-13","BUF","MET",1,0,0,1,1,1.51,4,1,0,1,0,0,0,0,0,0,5,3,2,1,0,0,0
"1671","2016","Tatiana Rafter","MET","F","14690502","2016-11-13","BUF","MET",0,0,0,0,0,-0.37,1,0,0,NA,0,0,0,0,0,0,2,6,0,0,0,0,0
"1672","2016","Taylor Holze","MET","F","14690502","2016-11-13","BUF","MET",0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"1673","2016","Alex Carpenter","BOS","F","15083513","2016-10-07","BUF","BOS",1,1,0,2,2,1.86,2,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
"1674","2016","Alexandra Bender","BOS","D","15083513","2016-10-07","BUF","BOS",0,0,1,1,0,0.86,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1675","2016","Alyssa Gagliardi","BOS","D","15083513","2016-10-07","BUF","BOS",0,0,0,0,0,-0.12,2,1,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0
"1676","2016","Amanda Leveille","BUF","G","15083513","2016-10-07","BUF","BOS",0,0,0,0,0,1.54,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,11,0
"1677","2016","Amanda Pelkey","BOS","F","15083513","2016-10-07","BUF","BOS",1,1,0,2,2,1.97,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1678","2016","Anne Schleper","BUF","D","15083513","2016-10-07","BUF","BOS",0,0,0,0,0,0.11,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0
"1679","2016","Blake Bolden","BOS","D","15083513","2016-10-07","BUF","BOS",0,0,1,1,0,0.97,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1680","2016","Brianna Decker","BOS","F","15083513","2016-10-07","BUF","BOS",0,1,0,1,1,-0.0199999999999998,6,0,1,0,0,0,0,0,0,0,7,18,0,0,1,0,0
"1681","2016","Brianne McLaughlin","BUF","G","15083513","2016-10-07","BUF","BOS",0,0,0,0,0,-1.48,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,18,4
"1682","2016","Brittany Ott","BOS","G","15083513","2016-10-07","BUF","BOS",0,0,0,0,0,1.66,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,19,1
"1683","2016","Corinne Buie","BUF","F","15083513","2016-10-07","BUF","BOS",0,0,0,0,0,0.33,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1684","2016","Devon Skeats","BUF","F","15083513","2016-10-07","BUF","BOS",0,0,0,0,0,0.11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"1685","2016","Emily Field","BOS","F","15083513","2016-10-07","BUF","BOS",0,1,1,2,1,1.39,1,2,1,0.666666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0
"1686","2016","Emily Janiga","BUF","F","15083513","2016-10-07","BUF","BOS",0,0,0,0,0,0.48,0,0,1,0,0,0,0,0,0,0,12,8,0,3,0,0,0
"1687","2016","Emily Pfalzer","BUF","D","15083513","2016-10-07","BUF","BOS",0,0,0,0,0,-0.06,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
"1688","2016","Gigi Marvin","BOS","D","15083513","2016-10-07","BUF","BOS",0,0,1,1,0,0.97,3,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0
"1689","2016","Harrison Browne","BUF","F","15083513","2016-10-07","BUF","BOS",1,0,0,1,1,0.86,2,1,2,0.333333333333333,0,0,0,1,0,0,0,3,0,0,0,0,0
"1690","2016","Jacquie Greco","BUF","D","15083513","2016-10-07","BUF","BOS",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1691","2016","Jillian Dempsey","BOS","F","15083513","2016-10-07","BUF","BOS",1,0,0,1,1,1.1,2,2,0,1,0,0,0,0,0,0,5,6,0,0,0,0,0
"1692","2016","Jordan Smelker","BOS","F","15083513","2016-10-07","BUF","BOS",0,0,0,0,0,0.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"1693","2016","Jordyn Burns","BUF","D","15083513","2016-10-07","BUF","BOS",0,0,0,0,0,0.11,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1694","2016","Kacey Bellamy","BOS","D","15083513","2016-10-07","BUF","BOS",0,0,0,0,0,0.33,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"1695","2016","Kourtney Kunichika","BUF","F","15083513","2016-10-07","BUF","BOS",0,0,0,0,0,1.02,1,1,1,0.5,0,0,0,0,0,0,13,4,2,0,1,0,0
"1696","2016","Kristina Lavoie","BUF","D","15083513","2016-10-07","BUF","BOS",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,2,0,0
"1697","2016","Lisa Chesson","BUF","D","15083513","2016-10-07","BUF","BOS",0,0,0,0,0,-0.01,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1698","2016","Megan Bozek","BUF","D","15083513","2016-10-07","BUF","BOS",0,0,0,0,0,-0.06,1,0,0,NA,0,0,0,0,0,0,0,0,2,0,1,0,0
"1699","2016","Meghan Duggan","BOS","F","15083513","2016-10-07","BUF","BOS",0,0,0,0,0,0.05,2,2,0,1,0,0,0,0,0,0,0,0,2,1,2,0,0
"1700","2016","Paige Harrington","BUF","D","15083513","2016-10-07","BUF","BOS",0,0,0,0,0,-0.06,1,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"1701","2016","Rachel Llanes","BOS","F","15083513","2016-10-07","BUF","BOS",1,0,0,1,1,1.35,1,2,0,1,0,0,0,0,0,0,6,4,0,0,3,0,0
"1702","2016","Sarah Casorso","BUF","D","15083513","2016-10-07","BUF","BOS",0,0,0,0,0,-0.01,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1703","2016","Shiann Darkangelo","BUF","F","15083513","2016-10-07","BUF","BOS",0,0,0,0,0,0.73,6,0,0,NA,0,0,0,0,0,0,3,1,2,0,0,0,0
"1704","2016","Zoe Hickel","BOS","F","15083513","2016-10-07","BUF","BOS",0,0,0,0,0,0.11,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1705","2017","Alyssa Gagliardi","BOS","D","18507433","2017-11-04","BOS","CTW",0,0,0,0,0,0.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
"1706","2017","Amanda Boulier","CTW","D|F","18507433","2017-11-04","BOS","CTW",0,0,0,0,0,0.11,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1707","2017","Anya Battaglino","CTW","F|D","18507433","2017-11-04","BOS","CTW",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1708","2017","Brittany Ott","BOS","G","18507433","2017-11-04","BOS","CTW",0,0,0,0,0,1.22,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,23,2
"1709","2017","Cydney Roesler","CTW","D","18507433","2017-11-04","BOS","CTW",0,0,0,0,0,0.05,2,0,0,NA,0,0,0,0,0,0,0,0,2,1,1,0,0
"1710","2017","Dana Trivigno","BOS","F","18507433","2017-11-04","BOS","CTW",0,0,0,0,0,1.42,2,0,1,0,0,0,0,0,0,0,14,4,0,0,0,0,0
"1711","2017","Elena Orlando","CTW","D","18507433","2017-11-04","BOS","CTW",0,0,1,1,0,0.64,0,1,0,1,0,0,1,0,0,0,0,0,0,4,1,0,0
"1712","2017","Emily Field","BOS","F","18507433","2017-11-04","BOS","CTW",0,0,0,0,0,0.27,4,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"1713","2017","Emily Fluke","CTW","F","18507433","2017-11-04","BOS","CTW",1,0,0,1,1,1.44,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1714","2017","Grace Klienbach","CTW","F","18507433","2017-11-04","BOS","CTW",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
"1715","2017","Haley Skarupa","BOS","F","18507433","2017-11-04","BOS","CTW",0,0,1,1,0,0.63,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
